time, temperature_out, pressure_out, humidity_out, temperature_hoop1, temperature_hoop2, temperature_basement, wind_average, wind_speed, wind_gust, rainfall
2021-03-19 00:00:37, 38.28179389011581, 1007.2196407608423, 100.0, 43.1366, 43.586600000000004, 49.4366, 232.41253500076655, 3.6588872999298885, 4.8043748132817985, 0.0
2021-03-19 00:01:10, 38.25416083211196, 1007.1677689238545, 100.0, 43.1366, 43.475, 49.4366, 236.43834977771218, 3.325250160118652, 5.938741088640001, 0.2794
2021-03-19 00:01:43, 38.235738796062066, 1006.969839611351, 100.0, 43.1366, 43.586600000000004, 49.4366, 227.08222580306, 2.3688236926597757, 3.536553681999102, 0.0
2021-03-19 00:02:16, 38.21731676210766, 1007.0556232013699, 100.0, 43.025, 43.475, 49.4366, 228.59474005349063, 2.7803094984269667, 4.203827961621574, 0.0
2021-03-19 00:02:49, 38.189683715105055, 1007.0553381744483, 100.0, 42.9116, 43.475, 49.4366, 244.05177098233088, 2.9804917823137083, 4.670919957357304, 0.0
2021-03-19 00:03:22, 38.18047270048526, 1007.098227440786, 100.0, 43.025, 43.475, 49.4366, 226.77130901257266, 3.1806740662004502, 3.936918249772585, 0.0
2021-03-19 00:03:55, 38.18047270048526, 1007.0466460673279, 100.0, 43.1366, 43.475, 49.4366, 240.96023513251697, 2.090792742817079, 2.5356422625653936, 0.0
2021-03-19 00:04:28, 38.16205067281727, 1007.055052215471, 100.0, 43.1366, 43.475, 49.4366, 231.66795601665353, 1.835004268961798, 2.2020051227541577, 0.0
2021-03-19 00:05:02, 38.16205067281727, 1007.4419078050092, 100.0, 42.9116, 43.475, 49.4366, 246.1350291840342, 1.9907016008737082, 3.936918249772585, 0.0
2021-03-19 00:05:35, 38.13441763524432, 1007.0031861366828, 100.0, 42.8, 43.475, 49.4366, 224.02169061575, 4.226070437608989, 5.605103948828765, 0.0
2021-03-19 00:06:08, 38.0883625831001, 1007.0628812845517, 100.0, 42.8, 43.475, 49.4366, 227.49503369878727, 3.2918864461375286, 4.137100533659327, 0.0
2021-03-19 00:06:41, 38.0883625831001, 1006.9081502778504, 100.0, 42.8, 43.475, 49.4366, 223.41543915823104, 2.5356422625653936, 2.8692794023766295, 0.0
2021-03-19 00:07:14, 38.051518550814365, 1006.8991732006514, 100.0, 42.6866, 43.475, 49.4366, 241.02209411918147, 3.091704162250787, 3.7367359658858432, 0.0
2021-03-19 00:07:47, 38.01467452691053, 1007.1222763278488, 100.0, 42.6866, 43.475, 49.4366, 236.40320007287366, 1.9128529349177532, 2.268732550716405, 0.0
2021-03-19 00:08:20, 37.9778305113886, 1007.0101453847361, 100.0, 42.6866, 43.475, 49.4366, 213.8274319527918, 3.4253413020620234, 4.003645677734832, 0.0
2021-03-19 00:08:53, 37.91335350439418, 1007.0524366538457, 100.0, 42.6866, 43.3616, 49.4366, 232.66320499618885, 2.8247944504017983, 4.003645677734832, 0.0
2021-03-19 00:09:27, 37.867298515114236, 1007.0089716484026, 100.0, 42.8, 43.3616, 49.4366, 238.3156474155375, 2.4800360725968544, 3.0694616862633715, 0.0
2021-03-19 00:10:00, 37.83045453311992, 1006.8710703849341, 100.0, 42.9116, 43.3616, 49.4366, 235.98691652487815, 3.3919775880808993, 6.005468516602249, 0.0
2021-03-19 00:10:33, 37.756766594276996, 1007.2140303101012, 100.0, 42.8, 43.3616, 49.325, 237.87993956333048, 2.569005976546517, 3.33637139811236, 0.0
2021-03-19 00:11:06, 37.71071164952591, 1006.9127575960264, 100.0, 42.8, 43.3616, 49.325, 231.2853885865423, 3.5810386339739333, 5.00455709716854, 0.0
2021-03-19 00:11:39, 37.683078688961686, 1006.8351217293347, 100.0, 42.8, 43.3616, 49.325, 254.055957778343, 2.913764354351461, 3.8701908218103376, 0.0
2021-03-19 00:12:12, 37.66465671787155, 1006.9981881990946, 100.0, 42.575, 43.3616, 49.325, 215.47474161576923, 2.8804006403703375, 3.6700085379235965, 0.0
2021-03-19 00:12:45, 37.646234748876886, 1006.9550229337451, 100.0, 42.575, 43.3616, 49.325, 243.27439324550136, 2.101913980810787, 2.4689148346031464, 0.0
