time, temperature_out, pressure_out, humidity_out, temperature_hoop1, temperature_hoop2, temperature_basement, wind_average, wind_speed, wind_gust, rainfall
2021-03-09 11:16:13, 47.953653799314054, 1021.8345362188171, 56.46513028344307, 100.4, 94.1, 50.225, 96.35810415557356, 0.9341839914714608, 1.601458271093933, 0.0
2021-03-09 11:16:46, 47.99971165677649, 1021.8524115532002, 56.320031320357124, 100.28659999999999, 94.1, 50.111599999999996, 116.61964628267921, 0.42260704376089897, 0.667274279622472, 0.0
2021-03-09 11:17:19, 47.981288512219905, 1021.8869051028726, 55.989116382793, 100.4, 94.2116, 50.225, 31.10163240019117, 0.3113946638238203, 0.4670919957357304, 0.0
2021-03-09 11:17:52, 47.981288512219905, 1021.8348506879894, 55.88076374354257, 100.5116, 94.2116, 50.225, 173.15434109769595, 0.6116680896539327, 0.9341839914714608, 0.0
2021-03-09 11:18:25, 47.97207694072742, 1021.9041513020586, 56.14057593459285, 99.8366, 92.975, 50.225, 59.092610639383295, 0.35587961579865174, 0.4670919957357304, 0.0
2021-03-09 11:18:58, 48.03655795217608, 1021.8615052451129, 56.23427332599326, 99.5, 92.63659999999999, 50.111599999999996, 106.49100883698934, 0.3113946638238203, 0.4670919957357304, 0.0
2021-03-09 11:19:32, 48.091827410991534, 1021.9141883655715, 56.54445664330397, 99.05, 92.41159999999999, 50.225, 217.16443096936814, 0.36700085379235964, 0.5338194236979776, 0.0
2021-03-09 11:20:05, 48.128673727345884, 1021.8191579975527, 56.32867393833901, 98.60000000000001, 92.075, 50.111599999999996, 131.06842928848855, 0.6116680896539327, 0.8007291355469665, 0.0
2021-03-09 11:20:38, 48.17473163457588, 1021.8370252434266, 54.85029215287959, 97.925, 91.7366, 50.111599999999996, 168.95221068938642, 0.32251590181752815, 0.6005468516602248, 0.0
2021-03-09 11:21:11, 48.17473163457588, 1021.9151203638338, 54.40034245976929, 97.7, 90.6116, 50.225, 165.12892508941897, 0.31139466382382025, 0.6005468516602248, 0.0
2021-03-09 11:21:44, 48.18394321759348, 1021.845804926175, 53.657722309181, 97.3616, 86.3366, 50.111599999999996, 194.43700459436803, 0.5894256136665169, 0.7340017075847193, 0.0
2021-03-09 11:22:17, 48.2115779697895, 1021.898176772173, 53.994520592714494, 97.1366, 84.3116, 50.111599999999996, 283.3069854037931, 0.3670008537923596, 0.5338194236979776, 0.0
2021-03-09 11:22:50, 48.15630847011227, 1021.8194659929054, 53.69508349558213, 96.8, 83.41159999999999, 50.111599999999996, 94.38567637753128, 0.32251590181752815, 0.4003645677734832, 0.0
2021-03-09 11:23:23, 48.17473163457588, 1021.8370252434266, 53.60329688222879, 96.575, 82.85, 50.225, 122.9616290378678, 0.500455709716854, 0.8007291355469665, 0.0
2021-03-09 11:23:56, 48.18394321759348, 1021.8197730333446, 53.95053512930544, 96.35000000000001, 82.625, 50.225, 142.67802492499726, 0.46709199573573046, 0.7340017075847193, 0.0
2021-03-09 11:24:29, 48.165520052082144, 1021.8022141450324, 53.359070664139715, 96.0116, 82.625, 50.225, 82.23222109375877, 0.5894256136665169, 1.1343662753582024, 0.0
2021-03-09 11:25:02, 48.22078955490258, 1021.7507603546042, 53.95676612078461, 95.78659999999999, 82.85, 50.225, 119.25211921843497, 0.6005468516602248, 1.000911419433708, 0.0
2021-03-09 11:25:35, 48.248424313385044, 1021.8291635418485, 53.37709772883953, 95.3366, 83.1866, 50.225, 53.86173459256828, 0.32251590181752815, 0.4003645677734832, 0.0
2021-03-09 11:26:08, 48.294482254666505, 1021.7689227761714, 52.700016885806335, 95.225, 83.6366, 50.225, 89.58758408492783, 0.4003645677734832, 0.5338194236979776, 0.0
2021-03-09 11:26:41, 48.31290543484618, 1021.7344104246014, 53.82320677215962, 95.225, 83.975, 50.225, 148.53907855752533, 0.6339105656413484, 1.2010937033204496, 0.0
2021-03-09 11:27:14, 48.36817498795804, 1021.7350084475639, 53.0433043745554, 95.1116, 84.2, 50.225, 111.30287225835569, 0.44484951974831466, 0.667274279622472, 0.0
2021-03-09 11:27:47, 48.423444559929194, 1021.7876774608333, 53.32113281280141, 95.0, 84.53659999999999, 50.225, 237.88786806045306, 0.24466723586157307, 0.4003645677734832, 0.0
2021-03-09 11:28:20, 48.44186775477719, 1021.831271974778, 52.70301107261362, 94.775, 84.7616, 50.225, 73.326373061205, 0.6895167556098878, 1.2010937033204496, 0.0
2021-03-09 11:28:53, 48.43265615709126, 1021.7964557636378, 53.126022591848965, 94.775, 84.875, 50.225, 138.71394593103324, 0.6561530416287642, 1.1343662753582024, 0.0
2021-03-09 11:29:26, 48.451079352986994, 1021.7879744112091, 52.90938326181565, 94.66159999999999, 84.98660000000001, 50.225, 113.203910499379, 0.2669097118489888, 0.6005468516602248, 0.0
2021-03-09 11:29:59, 48.40502136717667, 1021.7701209700095, 53.309894449869866, 94.55000000000001, 84.98660000000001, 50.225, 24.727703227262694, 0.48933447172314615, 0.7340017075847193, 0.0
2021-03-09 11:30:32, 48.43265615709126, 1021.7443805125082, 52.96326016100378, 94.325, 85.2116, 50.225, 76.77630964973679, 0.3892433297797754, 0.5338194236979776, 0.0
2021-03-09 11:32:03, 48.50634895324707, 1021.7885654448223, 52.69346723366762, 94.325, 85.325, 50.225, 54.7705353663965, 0.4670919957357304, 0.7340017075847193, 0.0
2021-03-09 11:32:36, 48.53398376044934, 1021.788859527915, 52.48780747598733, 94.325, 85.2116, 50.225, 105.62528941868207, 0.7451229455784271, 1.2678211312826968, 0.0
2021-03-09 11:33:09, 48.598464995590035, 1021.7982225007198, 52.55422686057824, 94.325, 85.2116, 50.225, 120.80660107541595, 0.3781220917860675, 0.5338194236979776, 0.0
2021-03-09 11:34:46, 48.570830177386526, 1021.7979304342989, 51.913205416278, 94.325, 84.98660000000001, 50.336600000000004, 82.47437285779074, 0.5226981857042697, 0.9341839914714608, 0.0
2021-03-09 11:35:19, 48.515560555123955, 1021.8233830090765, 51.684164402418936, 94.1, 84.875, 50.225, 138.12854878739384, 0.8118503735406744, 1.000911419433708, 0.0
2021-03-09 11:35:53, 48.52477215752471, 1021.7280021757437, 51.84718247888065, 93.76159999999999, 84.875, 50.225, 6.029377731948052, 0.2557884738552809, 0.333637139811236, 0.0
2021-03-09 11:36:26, 48.58925338899833, 1021.7894448263128, 52.825395654323685, 93.65, 85.1, 50.225, 121.02759907654715, 0.5226981857042697, 0.667274279622472, 0.0
2021-03-09 11:36:59, 48.63531142719556, 1021.7812488739579, 52.424701838066404, 93.76159999999999, 85.2116, 50.225, 177.19986177969534, 0.500455709716854, 0.8674565635092136, 0.0
2021-03-09 11:37:32, 48.66294625640032, 1021.8075812682415, 53.27191712509047, 93.875, 84.98660000000001, 50.336600000000004, 129.33332926376121, 0.6339105656413484, 0.8007291355469665, 0.0
2021-03-09 11:38:05, 48.71821592895431, 1021.8081584981843, 53.38161695615956, 93.9866, 85.1, 50.336600000000004, 108.450881755285, 0.5449406616916854, 0.8007291355469665, 0.0
2021-03-09 11:38:38, 48.73663915732992, 1021.8257131991834, 53.15949203015778, 93.875, 85.2116, 50.336600000000004, 99.78403182074868, 0.6895167556098878, 0.9341839914714608, 0.0
2021-03-09 11:39:11, 48.81033209178713, 1021.791747772167, 53.057896989318756, 93.875, 85.55000000000001, 50.336600000000004, 85.68922838380877, 0.32251590181752815, 0.4670919957357304, 0.0
2021-03-09 11:39:44, 48.86560181463254, 1021.7402185982144, 53.85692489411276, 93.9866, 85.66159999999999, 50.336600000000004, 87.59359358885563, 0.22242475987415733, 0.4670919957357304, 0.0
2021-03-09 11:40:18, 48.9485064342618, 1021.7931560253301, 54.146382231476444, 93.9866, 85.8866, 50.336600000000004, 99.35695440913939, 0.6339105656413484, 0.7340017075847193, 0.0
2021-03-09 11:40:51, 49.01298783442122, 1021.8285398540386, 53.63213462433888, 93.9866, 86.0, 50.336600000000004, 144.2468525447491, 0.27803094984269666, 0.4003645677734832, 0.0
2021-03-09 11:41:24, 49.10510416489211, 1021.8120919606721, 52.81420243024154, 94.1, 86.0, 50.336600000000004, 71.45642492413548, 0.2335459978678652, 0.4003645677734832, 0.0
2021-03-09 11:41:57, 49.16037398832036, 1021.8126385702359, 53.179175839522486, 94.1, 86.0, 50.336600000000004, 140.3915545250614, 0.6227893276476406, 1.1343662753582024, 0.0
2021-03-09 11:42:30, 49.215643830607874, 1021.7610697244445, 52.403650757822945, 94.325, 86.0, 50.336600000000004, 101.14546261906283, 0.3113946638238203, 0.4003645677734832, 0.0
2021-03-09 11:43:03, 49.23406711556134, 1021.7786197635168, 51.6054110440925, 94.325, 85.8866, 50.336600000000004, 173.86221386776168, 0.15569733191191015, 0.2669097118489888, 0.0
2021-03-09 11:43:36, 49.270913691754686, 1021.7616061060636, 52.56771051537731, 94.55000000000001, 85.55000000000001, 50.336600000000004, 142.9696196984387, 0.7117592315973035, 1.1343662753582024, 0.0
2021-03-09 11:44:09, 49.28933698299457, 1021.7530982137323, 52.041117856596735, 94.775, 85.55000000000001, 50.336600000000004, 154.93743735422092, 0.48933447172314615, 0.7340017075847193, 0.0
2021-03-09 11:44:42, 49.28012533711269, 1021.8224955272049, 50.329129078021836, 94.88659999999999, 85.4366, 50.336600000000004, 111.33298906934736, 0.3002734258301124, 0.4003645677734832, 0.0
2021-03-09 11:45:16, 49.24327875882387, 1021.7613383941349, 50.496991725796, 94.88659999999999, 85.2116, 50.336600000000004, 215.099546548487, 0.6783955176161799, 0.8674565635092136, 0.0
