time, temperature_out, pressure_out, humidity_out, temperature_hoop1, temperature_hoop2, temperature_basement, wind_average, wind_speed, wind_gust, rainfall
2021-04-11 12:06:37, 51.15010019201902, 1005.441791870072, 82.05397398206804, 56.525000000000006, 66.98660000000001, 53.486599999999996, 294.65665450289777, 1.5680945571128093, 3.0694616862633715, 0.0
2021-04-11 12:07:10, 51.13167668913607, 1005.4506214902583, 81.98275080115556, 56.525000000000006, 66.53659999999999, 53.486599999999996, 312.8730702888306, 1.9684591248862926, 2.6023696905276408, 0.0
2021-04-11 12:07:43, 51.122464938480405, 1005.3898121174321, 82.08477572276237, 56.6366, 66.42500000000001, 53.486599999999996, 309.90930291234133, 1.601458271093933, 2.0685502668296634, 0.0
2021-04-11 12:08:16, 51.24221773786587, 1005.4237254215151, 82.15101772129447, 56.75, 66.3116, 53.486599999999996, 312.5252121285624, 0.7784866595595508, 0.8674565635092136, 0.0
2021-04-11 12:08:49, 51.37118239006144, 1005.4662574907967, 82.0774301257268, 56.75, 66.0866, 53.6, 304.8462617603008, 1.6348219850750565, 2.268732550716405, 0.0
2021-04-11 12:09:22, 51.31591181226191, 1005.4927635337133, 81.7503258348308, 56.6366, 66.0866, 53.6, 298.6318598302081, 1.5347308431316857, 1.8016405549806744, 0.0
2021-04-11 12:09:55, 51.33433533609961, 1005.4578343814117, 82.08071923369047, 56.6366, 66.0866, 53.6, 278.51301458638727, 1.0120326574274159, 1.334548559244944, 0.0
2021-04-11 12:10:29, 51.38039415486157, 1005.6053651434033, 81.79718875598371, 56.6366, 66.0866, 53.6, 311.1314717911106, 1.8127617929743822, 2.4689148346031464, 0.0
2021-04-11 12:11:02, 51.32512357391883, 1005.6318652899836, 81.74005087059282, 56.6366, 65.975, 53.486599999999996, 299.8250399712904, 2.0129440768611238, 2.4021874066408992, 0.0
2021-04-11 12:11:35, 51.2053707132407, 1005.4674817420175, 81.97077001441158, 56.525000000000006, 65.975, 53.6, 301.3835662573073, 1.835004268961798, 2.335459978678652, 0.0
2021-04-11 12:12:08, 51.140888440315614, 1005.4853418022208, 82.30172455294121, 56.3, 65.86160000000001, 53.6, 284.57900850060946, 1.5680945571128093, 1.8683679829429216, 0.0
2021-04-11 12:12:41, 51.09482968965662, 1005.5465455312853, 82.50954208299491, 56.3, 65.6366, 53.486599999999996, 288.08541747368406, 1.8794892209366294, 2.0685502668296634, 0.0
2021-04-11 12:13:14, 51.13167668913607, 1005.6332504900435, 82.62500352799087, 56.3, 65.75, 53.486599999999996, 314.42635932690223, 2.0685502668296634, 2.735824546452135, 0.0
