time, temperature_out, pressure_out, humidity_out, temperature_hoop1, temperature_hoop2, temperature_basement, wind_average, wind_speed, wind_gust, rainfall
2021-04-25 00:00:45, 999.9, 999.9, 999.9, 50.675, 50.675, 55.736599999999996, 135.0, 0.011121237993707867, 0.0667274279622472, 0.0
2021-04-25 00:01:17, 999.9, 999.9, 999.9, 50.675, 50.675, 55.625, 135.0, 0.0, 0.0, 0.0
2021-04-25 00:01:50, 999.9, 999.9, 999.9, 50.675, 50.675, 55.625, 135.0, 0.11121237993707868, 0.2001822838867416, 0.0
2021-04-25 00:02:23, 999.9, 999.9, 999.9, 50.5616, 50.5616, 55.625, 135.0, 0.05560618996853934, 0.0667274279622472, 0.0
2021-04-25 00:02:55, 999.9, 999.9, 999.9, 50.5616, 50.5616, 55.736599999999996, 135.0, 0.011121237993707867, 0.0667274279622472, 0.0
2021-04-25 00:03:28, 999.9, 999.9, 999.9, 50.5616, 50.5616, 55.625, 135.0, 0.0, 0.0, 0.0
2021-04-25 00:04:01, 999.9, 999.9, 999.9, 50.5616, 50.45, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:04:33, 999.9, 999.9, 999.9, 50.5616, 50.45, 55.625, 180.0, 0.022242475987415734, 0.0667274279622472, 0.0
2021-04-25 00:05:06, 999.9, 999.9, 999.9, 50.5616, 50.45, 55.625, 135.0, 0.24466723586157307, 0.333637139811236, 0.0
2021-04-25 00:05:39, 999.9, 999.9, 999.9, 50.45, 50.45, 55.625, 135.0, 0.2001822838867416, 0.333637139811236, 0.0
2021-04-25 00:06:11, 999.9, 999.9, 999.9, 50.336600000000004, 50.45, 55.625, 135.0, 0.05560618996853934, 0.0667274279622472, 0.0
2021-04-25 00:06:44, 999.9, 999.9, 999.9, 50.336600000000004, 50.336600000000004, 55.625, 135.0, 0.0, 0.0, 0.0
2021-04-25 00:07:17, 999.9, 999.9, 999.9, 50.336600000000004, 50.336600000000004, 55.625, 135.0, 0.05560618996853934, 0.2001822838867416, 0.0
2021-04-25 00:07:49, 999.9, 999.9, 999.9, 50.225, 50.336600000000004, 55.625, 90.0, 0.44484951974831466, 0.6005468516602248, 0.0
2021-04-25 00:08:22, 999.9, 999.9, 999.9, 50.225, 50.225, 55.625, 90.0, 0.3113946638238203, 0.4670919957357304, 0.0
2021-04-25 00:08:54, 999.9, 999.9, 999.9, 50.111599999999996, 50.225, 55.625, 135.0, 0.2335459978678652, 0.333637139811236, 0.0
2021-04-25 00:09:27, 999.9, 999.9, 999.9, 50.111599999999996, 50.225, 55.625, 180.0, 0.0333637139811236, 0.1334548559244944, 0.0
2021-04-25 00:10:00, 999.9, 999.9, 999.9, 50.111599999999996, 50.225, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:10:32, 999.9, 999.9, 999.9, 50.111599999999996, 50.111599999999996, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:11:05, 999.9, 999.9, 999.9, 50.111599999999996, 50.111599999999996, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:11:38, 999.9, 999.9, 999.9, 50.111599999999996, 50.111599999999996, 55.625, 180.0, 0.022242475987415734, 0.1334548559244944, 0.0
2021-04-25 00:12:10, 999.9, 999.9, 999.9, 50.111599999999996, 50.111599999999996, 55.625, 135.0, 0.11121237993707868, 0.2001822838867416, 0.0
2021-04-25 00:12:43, 999.9, 999.9, 999.9, 50.0, 50.0, 55.625, 135.0, 0.11121237993707868, 0.2001822838867416, 0.0
2021-04-25 00:13:16, 999.9, 999.9, 999.9, 50.0, 50.0, 55.625, 135.0, 0.011121237993707867, 0.0667274279622472, 0.0
2021-04-25 00:13:48, 999.9, 999.9, 999.9, 50.0, 50.0, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:14:21, 999.9, 999.9, 999.9, 50.0, 50.0, 55.625, 180.0, 0.0, 0.0, 0.0
2021-04-25 00:14:53, 999.9, 999.9, 999.9, 50.0, 49.8866, 55.625, 135.0, 0.2557884738552809, 0.333637139811236, 0.0
2021-04-25 00:15:26, 999.9, 999.9, 999.9, 49.8866, 49.8866, 55.625, 135.0, 0.18906104589303374, 0.333637139811236, 0.0
2021-04-25 00:15:59, 999.9, 999.9, 999.9, 49.8866, 50.0, 55.625, 135.0, 0.022242475987415734, 0.0667274279622472, 0.0
2021-04-25 00:16:31, 999.9, 999.9, 999.9, 49.8866, 49.8866, 55.625, 135.0, 0.0, 0.0, 0.0
2021-04-25 00:17:04, 999.9, 999.9, 999.9, 49.775000000000006, 49.8866, 55.625, 135.0, 0.0, 0.0, 0.0
